	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 00:46:59 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
          262144    2048  103700   69388  3972600  3476938 4206357  118776 3904033  1796776  3048045    78906   115806 3633274  4229756
          262144    4096   84062  105584  3556761  3097051 3438264   93443 3589248  2819269  2600585    90573   111416 2868280  2829950
          262144    8192   78571   75272  2889757  3669530 3846008   74808 2628380  1912008  3782305    93910   123531 3132843  3788038
          262144   16384   77629   96975  3526044  4020684 3882925   86908 1892587  1966972  3574510    89830   144569 2468001  3798967
          524288      64   28376   83503  5229695  5287196 5376153   12813 4993594  7677810  5665398    76142    74873 5085589  6082870
          524288     128   52980   40715  4700024  5375982 5553246   15289 4521363  6882124  5479478    81042    76568  726417  5022357
          524288     256   76843   39332  4802317  4823965 5476790   44944 3817557  5140273  4741084    66739    76891 4847295  4659176
          524288     512   45086   39479  4922391  5077850 5504510   52139 4635536  6649263  4934298    52934    43533 1845693  5052347
          524288    1024   77544   50661  3464830  4060093 5247504   33379 4636317  2180163  4605237    47159    68637 4615658  4810121
          524288    2048   58313   48466  4468643  4558035 3317628   33484 3341819  2572080  4238518    77700    73001 1968831  3061752
          524288    4096   41224   57978  3532029  3759201 3847023   56796 3540286  2593301  3614728    74302    67104 3599275  3751934
          524288    8192   72339   40311  3349867  3803572 3735891   42844 3518714  2402236  3659087    79016    43492 3184180  3453626
          524288   16384   82299   32196  2545234  3597914 2451364   30834 1250012  2730014  3617374    77692    76179 2914235  3824269

iozone test complete.
