	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 15:03:51 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           16384      32  719449  760206  5100984  4972175 4825871 2629021 3785611  3464590  4845950  2454547  1935934 4029568  4898106
           16384      64  637408 1943269  3669382  3704193 3711796 2006126 3753561  2789188  3563400  1993671  1751939 3971809  3701798
           16384     128  484247 1863942  3796067  3943320 3951710 2605991 3720236  2924755  3859602  2840961  1700101 3793553  3670166
           16384     256  555934 2167820  3760339  3662732 3581974 2243768 3456574  2652052  3807636  2626107  1683524 3631952  4617994
           16384     512  689561 2062173  3604898  3656496 3631185 1976128 3720236  2507478  3962419  2773652  1700143 3705192  3497921
           16384    1024  576598 2123671  3697616  4845608 4738030 2551610 5118080  4595758  6998761  2284799  1993902 3639261  3525738
           16384    2048  613496 1565584  3342256  3357442 3937445 2224233 3355311  2820903  4967862  1963087  1466897 3304487  3645053
           16384    4096  621401 1429041  3120094  3224630 3056126 1755474 3023320  1771448   723737  2445723  1519710 3609632  3591521
           16384    8192  696099 2074186  2936126  3745786 3808269 2008354 3251483  2244721  2967058  1516758  2141673 3089514  2978891
           16384   16384  681985 1693774  3026782  3031188 4287783 2743861 3072798  1656936  2956845  1522977  1569661 2996949  3030653
           32768      64  632759 1725713  3793951  4951362 4827364 2543102 3653852  2998833  5673011  2528598  1963924 4575380  5010387
           32768     128 1077928 1804517  3374324  3716393 3641653 2994194 3676922  3275178  5864986  3252392  1813997 3882038  4848139
           32768     256  804217 2547486  3572923  3912094 4691901 2422779 3503878  3509156  4459436  2429073  1643912 3635681  3657547
           32768     512  714849 2040612  3884342  4765599 4960476 3527983 3841029  2953656  5909368  3249546   888435 4087305  4964238
           32768    1024  830598 1987007  4780185  5119950 5409958 3061559 3576177  3737211  4825330  2486556  1549903 4173821  4830078
           32768    2048  790907 1540505  3336803  3195006 4420992 2828206 3558215  2877410  6424841  2052221  1587828 3561350  4283481
           32768    4096  725035 1769619  3450742  4120761 4093514 2387137 3012835  2289054  3069285  1737802  1412356 2937997  3171853
           32768    8192  756994 1484994  3143271  3208731 3786425 2041370 3016207  2802314  3487430  2021345  2052742 3013430  3591784
           32768   16384 1125978 1433360  2978943  4294590 4313866 2630269  806794  2794735  3054483  2254398  2520807 3032111  3426225
           65536      64  799473 2177202  4545705  5035426 5180725 2987062 3671706  4443777  5263560  1869945  1689292 3761647  4966374
           65536     128  919558 1992882  5492855  5587993 5366528 3292905 4772201  5918505  5864586  3324326  2132013 3542295  3658560
           65536     256  767320 2712678  5426599  5446383 5375238 3226008 5385031  6844602  5364747  3063156  1813049 1401031  5493404
           65536     512 1081184 2245774  3394274  4414942 5335072 3425107 3609794  6675714  5647695  3045508  2686537 3504450  3117950
           65536    1024 1059697 2630390  3606810  4036457 4792085 3162649 3890104  5128433  5833719  2935293  2392264 3744685  5016861
