	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct  7 16:15:32 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
             512      32  613075 2438090  5566231  7871843 7410080 3415178 3029721  3736016  8018812  2942541  2796910 5453155  7309196
             512      64  701378 2572435  5822804  8109658 7758090 3610395 5067142  3913012  6319739  2548017  2860238 4973263  5509113
             512     128  786391 2584820  5566231  7647578 7540170 3372274 4973263  4099771  6174377  2782414  2906696 5177083  7540170
             512     256  839252 2521095  5807059  7309196 7115451 3372274 4571003  3556580  5968453  2975154  3046915 4838792  5164632
             512     512  867738 2039772  7211022  7211022 2509312 3182373 1537424  2739816  5127637  3372274  2958758 4973263  7435738
            1024       4  662721 1885572  3472628  3880507 5144870 1896395 3937426  2236023  4493556  1939207  1530742 4433259  4470172
            1024       8  760735 2281152  5284125  7755368 6787181 2632033 3567824  3304314  4014717  1906496  2461573 5071963  7472033
            1024      16  629040 1875690  3425544  5917516 4876180 2220992 3074849  3249318  6441107  2072054  1608116 5042191  6137371
            1024      32  838074 2178189  5417427  7755368 7319232 3335105 3390391  3735385  3506651  2861774  2701567 5144870  7590887
            1024      64  778101 2426801  5660167  7941793 7590887 3142339 4762630  4374559  4064103  2509027  2730767 5096034  3999762
            1024     128  847667 2701567  3849207  6199382 5991815 2651532 5018624  4282950  8061038  3200886  2968586 4211554  7420395
            1024     256  764255 2439205  3880507  3849207 7208671 3251778 3808251  3937426  3981224  3314514  2694787 5018624  7208671
            1024     512 1057924 3208058  7054742  3778101 9569770 4249053 5472650  2837198  7160597  3999762  4182843 5417427  9855234
            1024    1024  793775 2842832  9655828 10039528 9923546 4392454 4211554  2950233  4396951  4531485  3541348 5479632  9855234
            2048       4  448424 1599971  4601407  4911886 4112366 1830057 4104506  3024831  4349761  2190300  1838281 3487865  5332694
            2048       8  743923 1602657  5147354  6382745 6629029 2491420 4772701  3447273  5582208  2531808  2241160 5147354  7262337
            2048      16  780491 2559723  5200329  5820505 6900622 2513289 4971585  3938881  5359311  2722809  2117935 4591569  6802261
            2048      32  558048 1659632  3751381  7213548 7286980 3175804 4864597  4162181  5852228  2793651  2694623 4997618  7213548
            2048      64  801314 2464260  5238385  7817519 7789164 2999482 4623699  3194702  5197183  2378952  2338157 5293261  7846081
            2048     128  542232 1943069  3922692  4864597 5800851 2235910 4531020  4330028  6503556  1971160  2079481 4751580  7393606
            2048     256  814612 2052157  5032754  6895083 7207495 3084572 3841986  4038890  7451329  2929912  2235910 3519302  5549749
            2048     512  998968 3136379  6132138  9708272 9808036 3567536 5306340  4367454  8357547  4031308  3772800 3864455  6939647
            2048    1024  791348 1885905  6873016  9525260 9179186 3287628 4656281  4772701  6303124  3542524  3663388 5277002  8830061
            2048    2048  566849 1858164  3235617  4046500 3969827 1939122 3731824  1678440  3855782  2098276  2230685 2909075  3386122
            4096       4  432842 1436587   756828  3382659 2388479 1114576 2663212  1812450  3197560  1172622  1180762 3717133  3152960
            4096       8  464926 1496529  4442909  5291314 4505833 2003996 3697135  2372973  4167033  1468138  1736426 4893426  4784405
            4096      16  814296 1610742  3468714  3266255 3689988 1508090 4253700  3146031  3935097  1606976  1718879 3346419  3999219
            4096      32  546349 2251678  3768502  3519162 3740604 1814748 3402085  2496056  4171080  1880498  2277951 4100397  5081590
            4096      64  535068 1660403  3992713  4433736 3860813 2087771 4075109  2854365  4643451  1844163  1905950 3680502  3376675
            4096     128  516970 1791098  3470816  5461198 6358661 3810292 5681538  7225093  5627567  3927001  3225172 5236478  5810280
            4096     256 1400402 2950952  4562069  4982841 4482321 2750624 3096138  4418911 12220656  2241689  3352296 4067390  4757904
            4096     512 1321751 3640724  5147054  6005255 6471234 3693955 4917236  3700320  9332798  2550529  3565171 5580043  6207035
            4096    1024 1275246 3061379  6122971  6693092 5476867 2961635 4643451  3465216  8865630  3140855  3100608 3107900  4149921
            4096    2048  482678 1353192  4055868  4977067 3832392 2308872 3439547  1831775  3949571  1653531  2308872 3771811  3473623
            4096    4096  512635 1359940  3627654  3720353 1678081  805364 3325046  2227158   559335  2028605  1647663 3416292  3494822
            8192       4 1057684 1158227  3110377  3097200 2296496 1423954 4867641  5389927  4931921  2612151  1136054 2835475  2801719
            8192       8 1224867 2147912  5104089  5155399 5634770 2697249 3634487  6660405  2597342  1625357  2675407 5542961  5350479
            8192      16 1332919 2999853  5278962  5389081 5461029 3037511 4964702  6253130  4884942  2994102  3024942 5467982  5194368
            8192      32 1277607 3487304  5403489  5385702 6014511 3424738 4357162  3806833  3373958   575243   589656 4847725  5315713
            8192      64  800482 1854696  4160376  3653812 3639492 1747803 3248286  4264684  3768008  1501749  1574415 3710232  3394960
            8192     128  784436 1859715  3959039  3308654 3509746 1848808 3867682  2807442  3506880  1665377  1618009 3502591  3555507
            8192     256  507718 1605985  3589681  3796318 3564729 1756380 3526316  2661522  4053382  1623130  2231614 3510105  3403367
            8192     512  557319 1604035  3361415  3101673 3312801 2248114 3417585  2452724  5378957  1650259  1780130 3423373  3367015
            8192    1024  742916 1508938  3382594  3422010 3268991 1770408 3634487  2474806  5333867  1453285  1687377 3561773  3637565
            8192    2048  450679 1448872  2493665  2939290 3133924 1871567 2751903  1869428  3631030  1647648  1596582 3292485  3780445
            8192    4096  525701 1787818  2860497  3075025 2979046 2113040  663856  1985445  3085518  1466809  1894998 3132781  3016180
            8192    8192  671143 1407562  2657200  3085518 2798752 1435915 2970290  1490803  2705532  1527791  1540670 2727871  3441891
           16384       4  740584 1202507  3060073  4413920 3776873 1765895 2827751  2008589  2653281  2134754  1313350 3064713  2951004
           16384       8  502269 1440726  3893718  4008882 3569508 1872271 3452059  2541325  3140484  2348275  1485800 3682754  3831626
           16384      16 1028814 2319738  5887143  6019150 5611216 2941405 3675269  4255654  3456574  1512984  1073091 3820974  3673697
           16384      32  557621 1782430  3717619  3776873 3596973 2171793 3685914  2627312  3680978  1609438  1540146 3521041  3590583
           16384      64  667128 1706307  3702596  3919703 3685124 2016487 3636758  3524110  4333206  1993208  1457656 3782902  3658832
           16384     128 1016743 1750957  3107256  4138529 4390233 2729258 3465463  2441379  3701798  2379664  1629937 3261824  3819062
           16384     256 1010806 1549767  3342256  3164782 3265699 1959058 3276755  3750079  3244422  1427320  1633152 3527366  4501234
           16384     512  528945 1415326  3228417  2936126 3704992 2194192 4148022  3764871  3568581  1495435  1517998 3604898  3390740
           16384    1024  440549 1602681  2934120  3373263 3572662 2386937 2869911  2739267  6409917  2120329  1288261 2811669  3245648
           16384    2048  632049 1524260  3068682  3143501 3079132 2315439 3259194  2062916  3080788  1808797  1210578 2530749  2551989
           16384    4096  645672 1483907  2369326  2695219 2414360 2113547 2851926  1728278  3085491  1547115  1476035 2469719  2642568
           16384    8192  576985 1553129  3068134  2774548 3265699 2322325 2457443  2109201  3057894  1699050  3101366 3716815  3678417
           16384   16384  635874 1560997  3791669  3753561 3739061 2388348 2867875  2178402  3205677  1956994  2034275 3606411  3599422
           32768      64  824746 3414733  3765161  5025593 4766260 2637234 4797706  8147038  1691602  2800201  1613553 3844682  3882916
           32768     128 1006541 1282955  3610372  5177426 3471223 2250559 5317650  7564139  4507849  2639614  3064973 5825460  3364329
           32768     256  805664 1763715  3217293  3596860 3462391 1955012 4318339  2585051  3363918  2265658  1608323 3453256  4128435
           32768     512  690028 1927079  4232953  4626358 4337829 2426714 3432986  4353907  5605221  2980817  1924597 3615976  4374973
           32768    1024  540483 1697997  5333332  6073628 5238802 3822228 3597237  4949935  5049782  2105092  1480850 2954735  3276427
           32768    2048  661671 1743423  4879811  4404275 4223717 2952323 3174857  2185393  4292444  2030633  1228737 3332111  2559965
           32768    4096  719354 1710039  2490927  3677610 3969492 2358098 2918966  2308392  3819997  2087665  1393256 3022841  3497547
           32768    8192 1022247 2012642  2989830  3009273 2865830 2453793 2636424  2284602  2462454  1778251  1500985 2896695  3627907
           32768   16384  702075 1624904  2945427  3067847 3788200 2628156 2973530  2321493  3081466  1864266  3026502 3191889  3695111
           65536      64  971407 2081559  3810878  4373428 5106805 3316424 4112980  7524138  5066238  2691192  1840484 3976487  5676972
           65536     128 1111570 2337818  4085046  6108288 5741238 3509461 3645556  4352791  1313792  2177133  3062030 4404261  5204660
           65536     256 1043168 3122554  3354263  3384078 5125182 3618347 3627563  6591827  5315676  2995265  1877981 2256597  4337268
           65536     512  889106 2465874  3791481  3457244 4573994 2961956 3470075  5295400  2956064  2561010  1981247 3756506  4228643
           65536    1024  818862 1681572  4155259  3693215 4795513 3113359 3717087  3813786  4074329  1415679  1884457 4268369  1072565
           65536    2048  936897 1592306  2883501  3089563 3929476 2733857 3407993  2441171  3277943  1400282  1703340 3219622  3173200
           65536    4096  765276 1702285  2684149  2954888 3146071 2413669 2794815  2587188  2583419  1852604  1504154 3731721  3510761
           65536    8192  915665 1749112  3265211  3630390 2853123 1915194 2757304  2350552  2506345  1778698  1383605 3711366  2520918
           65536   16384 1072879 1722769  2521588  3386204 3913030 2455191 2571239  2179515  2939216  2058735  1657960 2697292  3640294
          131072      64  990508 2080935  4048937  6034919 5821538 2947028 3993901  7387224  5936195  2749510  1998292 3765687  5971659
          131072     128 1136949 2117068  3897932  5542854 5719901 3119433 3779148  6048264  4260688  2746913  2733623 5478885  3385033
          131072     256 1028565 2296526  3642122  3957987 5025934 3139079 4058322  7058304  4084767  2566520  2288343 3745547  5563102
          131072     512 1105737 3038217  3876602  3996224 5351837 2996470 4032099  6575648  3610809  2730894   803010 3808576  4040307
          131072    1024  949534 1081951  3285678  3467335 4399425 1873742 3960953  6546675  3258066  2535729  1442191 3774245  4293799
          131072    2048 1052871 1838760  3412898  3401979 4868205 2431302 3738594  3299898  1494942  1841568  1555325 3518621  4753131
          131072    4096  919339 1538855  3443014  4157044 4001110 2310172 3028460  2131118  2605912  1449893  1149823 3201656  3215777
          131072    8192  912845 2139079  3447354  3716781 3199457 1968462 3441742  2033543  3226156  1855203  1244997 3002033  4081855
          131072   16384  968328  916472  2312698  3471758 4156541 2369046 3415930  2845559  2533474  1449381  1741912 2245883  4126310
          262144      64  124228  127060  4274383  2619314 5713951   74101 4476951  8258571  4916989   120783    79645 4421021  5008301
          262144     128  114820   90466  4282140  4565550 5263520   36825 3047403  7776896  4766252    99077   101278 5219172  4092853
          262144     256   92385   68483  4833829  4628590 5099969  103926 4568643  7197037  4276544   114841   112763  472427  4394112
          262144     512  116283  103494  4064816  4648099 5211800  107896 4425202  6500915  5164067   119455   117309 4003788  5209330
          262144    1024   77846   71945  4233730  5684821 5563322  107987 4498013  6933009  5581452   120248   107499 4397135  5255269
          262144    2048  146944   81766  3578174  3314839 5003219   85926 2490609  2747523  2707371    92911    91509 3644631  4559889
          262144    4096  119324  109385  3345643  3120653 3523964  128790 3349608  2738831  3516076   127001    87839 3202344  3462245
          262144    8192   78319   85654  3208699  2685050 2773219   88505 1425214  1492735  2636093   113876   112478 1872338  3579199
          262144   16384   89951  100590  3784987  3984563 4009482  125277 2293091  2836660  3547466   138670   118953 1725176  3712035
          524288      64   32335   40527  5081288  6151014 5675516   13449 5271138  8277996  5916142    55247    57423 4986947  5625959
          524288     128   75334   59966  5105295  5225681 5638466   24428 3298113  8078264  4088423    51070    51114 4546651  5591099
          524288     256   73579   69410  4761967  5307793 5403910   34058 5086766  7227262  4694005    48292    50445 2713048  4749286
          524288     512   76663   35066  4935272  5206183 5154986   33807 5190772  7302769  5009497    78573    75162 4597400  5082968
          524288    1024   40787   71691  4748814  5672691 5501053   57222 5238541  6854259  5260873    73290    63338  899355  5024078
          524288    2048   77593   71874  4183692  4919979 4861269   57873 4421393  1863977  4234038    72032    38819 4349094  4616840
          524288    4096   70718   55156  3595073  4069109 3207753   42183 3638262  2721425  3963412    77462    62452 1735806  4024840
          524288    8192   73392   35569  3808018  3900659 4011565   64459 3810512  2742591  3788181    77024    66937 3425041  3023053
          524288   16384   38187   60953  3583357  3561230 3149178   30038 2705651  2401981  3352032    74892    43185 1253875  3610971

iozone test complete.
