	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sat Oct  5 08:41:19 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           16384   16384 1121899 2734254  3029050  3812917 3845994 2073685 3104168  2064527  3044213  1930007  1661825 3051648  3082032
           32768      64  632354 1871068  4010379  5208032 5038120 2612669 3714385  6113613  5830650  2530926  2456907 1850660  3909757
           32768     128  978646 1835853  3998595  5108721 4876868 2372959 3875580  1781732  4841478  2438468  1754081 3404077  4661822
           32768     256  648447 3144062  5005824  4702013 4980609 3260184 3523460  5180548  4745524  3110688  2988920 4947619  4890055
           32768     512 1278504 3520031   842105   972400 2658249 1033618 3796991  2878434  5908352  3222650  1814500 3505397  4269376
           32768    1024  770450 1692039  3717298  3513283 4808953 1677746 3739855  3857848  5772125  2936490  1585447 3296941  4148373
           32768    2048  989041 1058943  3348836  3346390 4164210 2561206 3378803  2799004  5644818  1933450  1598056 3223632  4268846
           32768    4096  712318 1503596  3323007  3025703 2954481 2002438 3401970  2353172  2950232  1525238  1442946 3452909  3817345
           32768    8192  819773 1565438  3207158  3818193 3807615 2319339 2412064  2924680  3059242  1877919   586589 3262428  3832567
           32768   16384  810926 1492234  3527258  3804874 3851901 2368501 3105697  2211947  3234709  1946760  2115004 3122845  3811522
           65536      64  821168 2320588  4542925  6362648 5963186 3574401 4450613  5745198  6229555  3303193  3445457 3821102  4562530
           65536     128  938845 1976475  6168602  6302109 5956725 3734865 4465507  8134213  6098666  3313107  1916543 3850973  4905747
           65536     256 1036321 2499462  4304800  4882308 5230807 3858000 3704513  5425528  5827412  3446364  2354358 4657226  4889690
           65536     512  892971 2290901  3796299  4958400 5430136 3522503 3710764  4036931  5974592  3218868  2738214 4178250  4964490
           65536    1024 1029502 2382519  4620122  4973112 5294584 3281544 3957480  4565334  5915321  3064454  2058026 4930474  5527650
           65536    2048  847727 1984910  3469156  4541049 4515314 3100821 3473408  4100892  5191390  2141280  1634069 3523994  3599913
           65536    4096 1169679 2034387  3031837  3836140 3967304 2621134 3050883  2886166  3051594  1919340  1640701 1165503  3946287
           65536    8192 1226718 1717452  3429423  3413368 3228661 2416322 2279426  2184677  3169980  2039338  1700821 3284053  2809813
           65536   16384  871085 2136321  3517365  3411716 3385829 2456837 3277787  2103751  3744685  2234419  2007847 3329923  3396875
          131072      64 1085131 2312406  4131768  5411525 6193119 3040469 4745172  8639095  6178572  3071968  2281610 2818323  3981637
          131072     128  888852 2590453  4127735  6044141 5848353 3051591 4180245  7394279  3922322  2746282  2259043 4191336  6163747
          131072     256 1010608 2727588  4232608  5355122 5775364 3050812 5113017  6713032  5741706  2857168  2803491 4410367  5362801
          131072     512 1140362 2200750  4379170  5516269 5719425 3109288 4346314  7071286  5644785  2771773  2045985 4576081  5718711
          131072    1024 1118160 2959068  5633159  5278155 4512119 2797628 4920316  6635891  5671631  2102471  2280616 3800729  5052493
          131072    2048 1000465 2172194  4309890  5254445 5195943 2581742 3815316  3891338  2909549  1795509  1589175 4434415  5224087
          131072    4096 1002732 2003579  4004899  4235217 4244143 2187196 3162627  2981002  3500095  1787086  1774431 3524012  4317811
          131072    8192 1016998 1887289  3513045  4119693 4139079 2299552 3652357  2897709  3389520  1854021  1690969 3499917  4006125
          131072   16384  991678 1888398  3428243  4214696 4192838 2263023 3736815  2943919  3505362  2000735  1870287 3423759  2745254
          262144      64  154660  133889  4846998  6313705 5932185  121682 4579413  8150458  5923620   162770   152556 5374356  6244039
          262144     128  149710  139728  5231589  6037961 5810456  116939 4632823  8513129  5933401   156973   152377 4747197  5915175
          262144     256  153731  130757  4606464  5758239 5622754  137266 4122470  6804000  5756370   132162   150252 4903547  4615127
          262144     512  147169  136815  5090571  4306561 5656133  143557 4945830  7336396  5801841   160805   154330 4839467  5749146
          262144    1024  148995  131925  5092458  4321031 5385491  148561 4870120  7010903  5782861   161677   153805 4339929  5747373
          262144    2048  154273  131860  3771485  4114572 4055625  171126 4121049  4005188  5074127   162887   158336 4349199  5007617
          262144    4096  150928  133512  3823566  4084066 4007159  166322 3801173  2911226  3860850   169998   158811 3739672  3983653
          262144    8192  154710  145042  3703271  4150669 4108192  174791 3901359  2907700  3834875   172229   142846 2904935  3615675
          262144   16384  154461  128596  3826746  4061602 4175939  177767 3822237  3068203  3945642   185361   155824 3964021  4167629
          524288      64   63655   85524  5551549  6283250 4046526   36356 4956027  5670920  5561321    84203    88611 5409494  6275969
          524288     128   89373   85352  5067681  6223219 3974831   49037 5251802  8499599  5985156    88315    84197 5198847  5378586
          524288     256   89427   86808  5486368  5740408 5612576   56263 5051384  7483315  5783710    90226    85975 5301830  5647835
          524288     512   89148   80921  1979901  4648647 5215196   59103 5251852  7169649  5717810    87268    88306 5251125  5916875
          524288    1024   88908   87163  4421757  5922213 5908735   78702 4308356  5912134  5298840    85363    86897 5193224  5725105
          524288    2048   90001   87633  4589839  4800555 4881188   82618 4427776  3707884  4934430    89850    86812 4443720  4930801
          524288    4096   88203   86798  3834559  4163525 4121248   89827 3889551  2364907  3553099    88376    90099 3862809  4102633
          524288    8192   88312   86018  3978808  4176461 4172008   92581 3960207  1926559  3602240    92663    85514 3942782  4050588
          524288   16384   89254   86431  4196418  4089221 4331029   88664 3818644  2836502  3799025    93239    89358 3816246  4139495

iozone test complete.
