	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sat Oct  5 11:04:50 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           65536     512  922781 2169692  3523090  4143171 5836320 3120746 3555537  4975093  5316910  3137488  2317966 1849214  3081839
           65536    1024  813696 2057718  3297922  4224354 4194252 2140930 3658998  6368250  3035754  1853978  1782077 3161121  5363073
           65536    2048 1116914 1672731  2567637  2785327 2743818 1990832 2658450  3748975  2720922  1497109  1316674 3069896  2661023
           65536    4096 1164234 1856495  2886651  3009300 3632212 2596205 3060735  1682045  2423672  1615258  1473782 2735816  2876411
           65536    8192 1172108 1869627  2571648  2115978 2128480 1494114 2478748  2058489  3349971  1605015  1605765 2444928  2793622
           65536   16384  989012 1812643  3474154  3396162 3819987 2507602 2785666  2382952  3257896  2164123  1945958 3406220  3966846
          131072      64 1051275 2270509  3922294  5106653 5573705 2821781 3853019  6253136  4025309  2650117  2193856 3030847  4662471
          131072     128 1150550 2716912  5135466  4108978 5785575 3157668 3763960  7075382  4805565  2355798  2203149 3744374  5307865
          131072     256 1139459 2738771  4078676  5411738 5435495 3050524 3887293  5976009  4138954  2021719  2675109 5429000  4272642
          131072     512 1064034 2678002  5267131  4495847 4788738 2596202 3595153  4993204  5540284  2101426  2172400 3920084  3893074
          131072    1024 1080240 2134171  4068022  5451827 4631168 1930337 3612375  6776166  5507206  1592360  1972099 3841952  4187218
          131072    2048  972092 1362623  2696946  2420490 1736947 2041335 3708257  2265681  3496822  1793318  1096881 3373794  2870670
          131072    4096 1021295 2001835  2844381  3468779 3907351 1772320 3297325  2183591  3441010  1636276  1470077 3296732  3803069
          131072    8192 1085599 1704802  2577010  3021967 3253362 2321703 2277413  2690808  3413512  1770505  1533310 3239387  2760735
          131072   16384 1042570 1522283  3788315  2684802 2730555 1875404 3567160  2737625  3360390  1691687  1925064 3568526  3374333
          262144      64  128848   87945  4450981  6101624 5730419   77217 4371627  8091617  4945652   121413    96417 4053935  5049959
          262144     128   89678  109044  4131765  5691589 5501221   56064 4910445  7818426  5267202   105975   100537 4205537  4935972
          262144     256  112380  120076  4403545  5485221 5385939   82959 4843411  6868693  4522453    84134   109708  790606  4034967
          262144     512  112447  107584  4433267  4573260 5390243  112117 4091528  6659960  4761051   104468    91923 3676942  4343152
          262144    1024   79179   82306  3940721  4470853 5320445   76652 4004459  6838958  4409196   123179   110740 4466675  4533174
          262144    2048  119828   79207  3996700  2946861 3500249  101958 2742411  3096066  4279057   114168   106164 3824124  3842514
          262144    4096   83600  114667  3238708  3646504 3808454   87039 3530414  2229967  3653326    87956    99441 3355527  3561496
          262144    8192  118052  106779  3579980  3712674 3818228  123509 1642886  2681423  3632313   128377   127847 3409382  3741861
          262144   16384  101991  106389  3662867  3863129 3942671  129540 2625061  2750926  3685940   144395    51105 3388191  3794012
          524288      64   48272   56015  5735243  6091345 5855149   13615 2755959  8030268  5060206    74860    77304 5107227  5216273
          524288     128   77561   55586  5117496  5111418 5569109   17903 3860110  8118676  4857896    67487    68098 4936236  5106540
          524288     256   80434   36771  4616384  4424818 3867660   29969 4562196  7338668  5401402    78811    59203 4706654  5263455
          524288     512   78316   46350  4718976  5000123 5497643   59239 4666433  6967206  4912275    78492    73186 4561760  5049540
          524288    1024   58336   37665  4974875  4910585 5604480   40283 4414239  6769812  4828849    79596    72698 4805706  4967536
          524288    2048   68223   37461  4278057  4341710 4635164   31953 4125655  3384186  4460169    74128    45140 4034166  4655625
          524288    4096   75011   39165  3682988  3564641 3888657   48633 2650515  2727684  3748449    80274    78921 3715245  2709682
          524288    8192   45194   73156  3012509  3531774 3253316   35132 3731219  2631176  3705347    77766    56820 3036004  2719282
          524288   16384   79133   58786  3091390  3748097 3861757   36519 3853954  2779261  3917308    83626    94056 3893800  3332536

iozone test complete.
