	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct  7 13:55:05 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
          131072      64 1054404 2209648  4983698  4021834 4966499 2882984 4206569  6436456  5948913  2008491  2190516 4089081  5749753
          131072     128 1311297 2217420  4463723  5741466 5739428 3004593 3968989  7874036  5939209  2826176  2183079 4323379  6116294
          131072     256 1127607 2276508  4605021  5671397 5834017 3244913 3759636  7535876  5825918  2898213  2754538 3670745  5606903
          131072     512 1128519 2242045  4276697  5477084 5776395 3090515 4074353  7000600  5758365  2802720  2139212 4052459  5439313
          131072    1024 1291437 2298379  4509307  5393474 5113588 2458175 4581802  6813200  5749753  2015471  2193339 4281027  5128998
          131072    2048  649911 1899759  3985880  4896214 5091943 2445828 3698950  4079947  4912007  1846473  1590968 4487077  5285157
          131072    4096 1053616 1725445  3470071  4196199 4098073 2231959 3868256  2894963  3344281  1775296  1682049 3776007  4019276
          131072    8192 1047202 2072159  3754449  4012001 4067149 2180897 3966211  2928660  3562814  1824117  1613830 3600781  4231826
          131072   16384 1018453 1835923  3778603  4212500 4118921 2234436 3794119  2932847  3322574  2033821  1742425 3444654  4348790
          262144      64  167190  158411  2614798  5563350 5023449  121706 4621625  8621402  6161599   176876   165078 5019207  6300499
          262144     128  170452  158963  4666643  5928187 5754080  122776 4545976  7753697  6013557   172370   170037 4545976  6034051
          262144     256  163598  152651  5111515  5918805 5784686  140382 3773426  7087870  5576357   168874   173256 3107406  5493031
          262144     512  177022  137901  4995400  5997353 5911072  145018 3706579  7199770  5739333   177924   174173 4400901  5759234
          262144    1024  168997  166222  5039290  5786208 5694095  167734 4580863  7083851  5717308   176207   170029 4904378  5773447
          262144    2048  169554  164848  4558622  4401782 5033683  172360 4410452  2842747  3705005   178289   166412 4191157  4008576
          262144    4096  125614  171828  3975142  4197044 4189336  173969 4159038  2956894  4180464   180440   170806 3750118  4027399
          262144    8192  163556  162355  3919858  4095735 3930254  184997 4003103  2977021  3833925   193012   189753 3757693  4130461
          262144   16384  169437  158487  3161789  3604982 3766549  177025 3950987  2880604  3762438   211723   201056 3881307  4243321
          524288      64   74417   86720  5449023  6294797 5885645   30333 5065242  8640331  5957607    90224    91828 5360871  5429944
