	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct 28 15:33:53 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            8192     512  793805 3326271  3787112  6568727 5558204 2021184 2085592  5133064 10809008  2411581  1429642 4708228  5454094
            8192    1024  657202 1124675  3163936  2612350 3771731 1287035 3984289  1231540  6450345  1716716   945850 3392279  3330140
            8192    2048  572540 1278415  2929767  1715944 2429485 1938074 2108631  2700004  2372450  1579626  2299109 2267250  2902788
            8192    4096  818950 1615803  2115121  3198692 1815976 1436936 3644124   866230  3005100  1636738  1769314 2663998  3611945
            8192    8192  721512 1654630  3191265  1991775 2290831 1501749 2786495  1933493  3063783  2312260  2716011 3409108  2174693
           16384       4  651086 1287826  4895314  4629505 2043166 1198815 3986324  3411275  3035204  1501054  1422239 3355311  2793042
           16384       8  849176 1998309  3684333  4886612 4617994 1563518 5160357  4761338  3444964  1311245  2083683 2956845  5147215
           16384      16  742537 1684185  4162595  3489749 2956336 2511694 3658832  4697224  3049346  1775247  2361834 4210802  3867640
           16384      32  971700 2400612  4111293  4609012 2664495 1947676 4020609  4617994  3585899  2177574  2885941 3012320  4041417
           16384      64  830458 1896295  4210802  3597726 3227053 1734866 5618556  4650496  3288673  1864347  2873391 3226447  4019668
           16384     128  792038 2315439  3522665  3293243 2865842 2521833 3583468  4234674  4808986  2096780  2680187 1744467  1557565
           16384     256  645496 2160595  2295331  4110310 4582885 1731370 4119673  5640230  3223269  1604065  2272408 2675803  4638880
