	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Fri Oct  4 15:10:48 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           32768    2048  706417 1854431  3152283  2862607 2841479 2494725 2945679  2574688  6321995  2021612  1312131 2922069  2878676
           32768    4096 1095080 1636279  2583205  3107734 3501646 2372590 2483546  2589532  3140829  1555552  1333442 3006508  2647496
           32768    8192  903117 1784369  2951246  3995108 3839741 2382254 2911422  2247908  2924369  1609736  1443083 2550654  2652401
           32768   16384  917122 1400754  3432643  3973279 3911204 2171066 3015082  2110101  3004536  1409980  1890291 3061287  2589142
           65536      64  710780  121025  5041614  5201311 4487523 2339888 5288981  3480577  4941642  2873764  1850359 3586293  3670284
           65536     128  912567 1930365  3316945  4296322 4708038 3108922 3290973  6391943  4534457  2516164  1877712 4454291  3543985
           65536     256 1282427 2168203  3547278  4373776 4797689 2830064 3223927  3663241  2770840  2424826  1958701 4306216  3596710
           65536     512 1153539 1932591  3119861  4217289 4513238 2847655 4427458  6135283  4406096  2285795  1962098 2223359  5500769
           65536    1024 1212460 1949256  3462208  4013472 3858270 2236965 3701969  5096862  4157584  1639625  1831081 3244667  5769557
           65536    2048  995141 1774014  2017988  2748289 4996253 2810043 3099807  2690744  2910399  1736921  1352480 1602433  4356309
           65536    4096  756425 2077815  3758201  2286423 1920131 1339327 2950321  1854966  2591383  1895032  1410405 2384958  2479240
           65536    8192  944539 2027664  2771091  3008311 3564297 2415451 2465984  2401628  2894432  1592462  1342237 2991418  2871723
           65536   16384  766063 1458789  3379709  3435552 3467711 1889470 3390214  2379054  2441822  1778076  1769093 2478860  2968225
          131072      64 1079288 1882082  4019628  5594920 5541680 2866658 2895466  7005417  4021098  2567574   917780 3799967  5727947
          131072     128 1092057 2373465  3834102  4202389 5296921 2900981 4059221  5397234  5489005  2867600  2054065 3957133  5077318
          131072     256 1014804 2323313  3777512  5461088 5655760 3127525 4965423  6241848  4021481  2733460  2041965 4207632  4132793
          131072     512 1107383 2447102  4371544  5748250 5861135 3056018 4227693  6511240  4054431  2635305  2076651 3960382  4838215
          131072    1024  977733 1806370  3874308  3773830 5550352 2946428 4761035  4266541  5623938  2346187  1318752 3428863  5133020
          131072    2048  825707 1649057  4578291  3675383 4666310 2408834 4399566  3405161  3542679  1839473  1550395 3423759  4425277
          131072    4096  973767 1760989  3426640  3336346 3756835 2128066 3364009  2614065  3259515  1741079  1459307 3301384  3376944
          131072    8192  873056 1690511  2403138  2849955 2863269 2102768 2666390  2245763  2517948  1376678  1467491 3785341  3214592
          131072   16384  949151 1789262  3738823  2562405 2654083 1501225 2674666  1904755  2591539  1562557  1658129 3380059  3309154
          262144      64   78993  124499  4584129  4378539 4374741   62307 4518866  4224782  4052067    77201    72471 3737918  6057220
          262144     128   75483   78222  4023759  4653213 5473779   57979 3984852  7366872  4454822    77339    72606 3745073  5389900
          262144     256   76421   76814  4016850  4286481 5465209   58932 4039562  6619105  3979055   114804    51575 4303442  2719397
          262144     512   86291  109203  4337977  4631281 5296482  108765 4285512  6419575  4600547    81208   119904 1302274  4851104
          262144    1024   75409   62961  4658911  4710850 5447258  112189 4286264  6445315  4625650   117188   111743 4074743  5171208
          262144    2048   79267   68287  2592559  2728907 2637877   74544 2490468  2460749  2953066    78736    76937 3138020  3689985
          262144    4096   79098   70371  3543350  3960665 3952890  114186 3627185  2659230  3488278   119485   116727 3235667  3483272
          262144    8192  111605  117335  3065474  3623026 3952421  111903 1213775  2742869  3520884
