	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Fri Oct  4 07:06:24 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           16384    1024  690781 1563661  3871562  3981474 3561737 1889309 3635988  4855880  5066386  1494882  1673195 3476333  3531717
           16384    2048  836768 1178968  4597295  4455705 4226080 2207797 3108943  2068442  5081746  1909786  1483779 2664081   923142
           16384    4096  586254 1542012  3181338  2578514 2467414 1323620 3113027  1639699  3680190  2369326  1736840 2729258  3026782
           16384    8192  672330 1557247  3072798  2535043 2716635 1702418 2512429  1772774  2917924  1815967  1920085 3177073  3224630
           16384   16384 1123201 1473629  3350403  4254336 4160327 2388680 2858332  1730628  3303216  1889517  1599697 2578901  3065397
           32768      64 1071299 1843808  4528346  5549320 5776977 3078567 3729605  4488270  4921751  2019207  3390055 6020154  3455774
           32768     128  751838 2212125  3532880  5745822 5549096 3071000 3695906  2813903  5634174  2852625  1634975 3519310  3902763
           32768     256  786138 1663933  3245633  3724854 4565046 2534847 3496302  4257737  4787845  2401989  2976492 3245633  3749548
           32768     512  791326 2047239  3369113  4601575 4679122 2817306 3625515  3824462  4720262  2202730  1626038 3702178  3549760
           32768    1024  853198 2003547  3424774  4648577 4998906 2853573 3723542  4021174  3436677  1578872  1447216 3697596  3556374
