	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct  7 16:15:05 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
          131072     128 1024912 2616628  4764872  5407054 5714431 3197578 3744272  5755050  3979850  2401112  1579368 3734124  3843295
          131072     256 1106251 2151258  2457978  4831072 5129811 2773073 4031389  6257336  3823568  2634509  2027064 3677473  5133452
          131072     512 1121022 2558696  4239365  5055420 5097326 3158902 4515529  6460205  4078282  2642957  2206642 5152794  5254646
          131072    1024 1068084 2410693  3143135  2973311 5674382 3211850 3984436  3395381  4323923  1817261  1579504 3789516  3901085
          131072    2048  981048 1913599  4682646  3887183 4687877 2458769 3497045  3710234  4110883  1863643    47531 1854227  3247251
          131072    4096  926433 2000852  2198198  3041613 3031482 1490403 2406409  1996644  3659286  1623404  1533096 3320627  3215457
          131072    8192 1158586 1713516  2642309  2861272 3593156 2258653 2804764  2664283  3429847  1640754  1697847 3361602  4183744
          131072   16384  978535 1719766  2769148  3002525 3075371 2258106 3665825  2786398  3327380  1787865  1442365 1104173  3488546
          262144      64  127321  104699  4905844  4720335 5640059   85291 4310731  8262730  4642015   108449   119831 4394622  4652150
          262144     128   70022   84255  4917077  4679891 5574095   88241 3184758  8126723  4668466   114106    86510 3580715  5778424
          262144     256   77043   81258  4240228  4943029 5373148   81313 4550397  7142477  4192499   114040   111171 4371384  4411726
          262144     512   98155  101973  4081262  4561251 5479836   96147 2249024  4654119  4400690   102142   105849 3976939  4373070
          262144    1024   89912   82600  4084961  4458073 5538520   83575 4453613  6688197  4643819   108016   105491 4766252  5448634
          262144    2048   96148   82560  2854793  3949610 4989144   72646 3836775  1989494  2684388    76045    70193 3865914  4100929
          262144    4096   89669   93787  3315298  3959453 4198198  112707 3230885  2742575  3703595   125571   110001 3376403  3731689
          262144    8192   91537   78383  3439888  2711597 2634982   79730 2193382  1978788  2654729    78390    76545 2579803  2732854
          262144   16384   79297   68771  3514278  4016791 3923368  124743 2500135  2808130  3644437   137470   114714 3244796  3612740
          524288      64   30912   61117  5649707  5409986 5731805   11943 1863896  8264960  5112262    43955    77716 2966354  5413009
          524288     128   44649   67230  4298957  5921878 5726297   19345 4484390  8072896  5121799    80073    78634  236980  4847156
          524288     256   34908   35510  4589350  5077557 5486245   40477 4784262  7382993  5081746    64505    40146 4648726  4836113
          524288     512   77750   36921  4826634  5023114 5343611   25443 3255821  6191766  5067646    57681    69615  504242  5053473
          524288    1024   62554   69089  4899611  5243462 5730296   56157 4737183  6323815  4737877    70899    67563  279700  5090569
          524288    2048   72517   51184  2987548  4924596 5076280   30582 4190980  3697771  4017905    38623    42749 4283782  4259346
          524288    4096   73738   32558  3238483  3481859 3531082   54514 3756158  2284828  3411026    61301    75033 1864407  3567869
          524288    8192   64555   36721  3181089  3460555 4154392   49803 3497748  2740056  3443146    71479    44342 3750437  3814690
          524288   16384   72862   28186  3426541  3956352 3823126   77183 3793336  2846419  3193085    84409    83549 3836834  3050898

iozone test complete.
